Velocity/(rpm),Current/(A),Current/(A),Current/(A),Angle/(rad),Angle/(rad),Tem/(Nm),Current/(A),Current/(A),Current/(A),Current/(A),Force/(N),Force/(N),Force/(N),Force/(N),Displacement/(um),Displacement/(um),Velocity/(m/s),Velocity/(m/s),Angle/(rad)
2010.229818,0.000000,14.900444,0.000000,0.311698,34.869217,-0.045924,0.000000,0.000000,0.000000,0.000000,0.200713,0.300238,-0.093111,0.009229,-0.091502,-0.072215,-0.000000,-0.000131,-0.023139
2005.607925,0.000000,14.954802,0.000000,0.315903,34.873422,-0.046959,0.000000,0.000000,0.000000,0.000000,0.200713,0.300238,-0.097917,-0.013628,-0.091517,-0.074772,-0.000003,-0.000124,-0.023139
2000.926884,0.000000,15.013668,0.000000,0.320098,34.877617,-0.047948,0.000000,0.000000,0.000000,0.000000,0.200713,0.300238,-0.102718,-0.035775,-0.091590,-0.077192,-0.000006,-0.000118,-0.023139
1996.187439,0.000000,15.076212,0.000000,0.324284,34.881803,-0.048898,0.000000,0.000000,0.000000,0.000000,0.200713,0.300238,-0.107524,-0.057274,-0.091727,-0.079498,-0.000009,-0.000112,-0.023139
1991.404573,0.000000,15.053801,0.000000,0.328459,34.885979,-0.049240,0.000000,0.000000,0.000000,0.000000,0.185969,0.353537,-0.112488,-0.078173,-0.092011,-0.081584,-0.000021,-0.000096,-0.027765
1986.574429,0.000000,14.941130,0.000000,0.332625,34.890144,-0.048936,0.000000,0.000000,0.000000,0.000000,0.185969,0.353537,-0.117633,-0.098054,-0.092521,-0.083348,-0.000032,-0.000080,-0.027765
1981.714373,0.000000,14.919343,0.000000,0.336780,34.894299,-0.049179,0.000000,0.000000,0.000000,0.000000,0.185969,0.353537,-0.122910,-0.116737,-0.093262,-0.084814,-0.000044,-0.000066,-0.027765
1976.818893,0.000000,14.991837,0.000000,0.340925,34.898444,-0.050011,0.000000,0.000000,0.000000,0.000000,0.185969,0.353537,-0.128404,-0.134573,-0.094240,-0.086003,-0.000056,-0.000053,-0.027765
1971.893259,0.000000,15.068100,0.000000,0.345060,34.902579,-0.050845,0.000000,0.000000,0.000000,0.000000,0.185969,0.353537,-0.134138,-0.151668,-0.095460,-0.086935,-0.000068,-0.000040,-0.027765
1966.939466,0.000000,15.050649,0.000000,0.349185,34.906704,-0.051023,0.000000,0.000000,0.000000,0.000000,0.247847,0.286219,-0.140029,-0.167709,-0.096929,-0.087629,-0.000081,-0.000029,-0.032708
1961.965783,0.000000,14.835715,0.000000,0.353299,34.910818,-0.049841,0.000000,0.000000,0.000000,0.000000,0.247847,0.286219,0.319637,0.082884,-0.098601,-0.088075,-0.000087,-0.000015,-0.032708
1956.971838,0.000000,14.916955,0.000000,0.357402,34.914921,-0.050633,0.000000,0.000000,0.000000,0.000000,0.247847,0.286219,0.312426,0.060924,-0.100411,-0.088255,-0.000095,-0.000003,-0.032708
1951.955439,0.000000,15.001757,0.000000,0.361495,34.919015,-0.051436,0.000000,0.000000,0.000000,0.000000,0.247847,0.286219,-0.164866,-0.235512,-0.102370,-0.088195,-0.000102,0.000009,-0.032708
1946.905502,0.000000,14.878781,0.000000,0.365578,34.923097,-0.050807,0.000000,0.000000,0.000000,0.000000,0.247847,0.286219,0.291136,0.015278,-0.104487,-0.087920,-0.000110,0.000019,-0.032708
1942.764947,0.000000,12.068766,2.674687,0.369651,34.927170,-0.031850,0.000000,0.000000,0.000000,0.000000,0.345303,0.191416,-0.066524,-0.160431,-0.106844,-0.087594,-0.000126,0.000013,-0.037865
1940.326055,0.000000,9.344990,4.981533,0.373717,34.931236,-0.014307,0.000000,0.000000,0.000000,0.000000,0.345303,0.191416,-0.016755,-0.203800,-0.109504,-0.087425,-0.000140,0.000004,-0.037865
1939.423343,0.000000,6.706279,6.979426,0.377779,34.935299,0.001080,0.000000,0.000000,0.000000,0.000000,0.345303,0.191416,-0.190387,-0.125690,-0.112433,-0.087448,-0.000153,-0.000007,-0.037865
1939.836861,0.000000,4.151338,8.716460,0.381841,34.939361,0.013911,0.000000,0.000000,0.000000,0.000000,0.345303,0.191416,0.039163,-0.282890,-0.115609,-0.087698,-0.000165,-0.000019,-0.037865
1941.318858,0.000000,1.678775,10.232176,0.385906,34.943425,0.023980,0.000000,0.000000,0.000000,0.000000,0.345303,0.191416,0.052977,-0.318451,-0.119023,-0.088205,-0.000177,-0.000032,-0.037865
1943.612103,0.000000,0.000000,11.559293,0.389974,34.947493,0.031368,0.000000,0.000000,0.000000,0.000000,0.457026,0.181490,0.042313,-0.356558,-0.122592,-0.089051,-0.000180,-0.000053,-0.039158
1946.537939,0.000000,0.000000,12.725042,-0.391350,34.951567,0.037931,0.000000,0.000000,0.000000,0.000000,0.457026,0.181490,0.412399,-0.615253,-0.126236,-0.090324,-0.000184,-0.000075,-0.039158
1950.058274,0.000000,0.000000,13.752196,-0.387270,34.955648,0.044169,0.000000,0.000000,0.000000,0.000000,0.457026,0.181490,0.003434,-0.428101,-0.129962,-0.092070,-0.000189,-0.000100,-0.039158
1954.141991,0.000000,0.000000,14.659882,-0.383181,34.959736,0.050049,0.000000,0.000000,0.000000,0.000000,0.457026,0.181490,-0.029711,-0.463958,-0.133766,-0.094341,-0.000190,-0.000129,-0.039158
1958.668266,0.000000,0.000000,15.023880,-0.379083,34.963834,0.052407,0.000000,0.000000,0.000000,0.000000,0.457026,0.181490,-0.071821,-0.489046,-0.137585,-0.097229,-0.000191,-0.000161,-0.039158
1963.208373,0.000000,0.000000,14.929126,-0.374976,34.967941,0.051588,0.000000,0.000000,0.000000,0.000000,0.554527,0.330610,0.337762,-0.771622,-0.141379,-0.100811,-0.000188,-0.000198,-0.035812
1967.736165,0.000000,0.000000,15.053722,-0.370860,34.972058,0.052262,0.000000,0.000000,0.000000,0.000000,0.554527,0.330610,-0.175600,-0.529159,-0.145145,-0.105138,-0.000187,-0.000236,-0.035812
1972.259563,0.000000,0.000000,14.855146,-0.366733,34.976184,0.050701,0.000000,0.000000,0.000000,0.000000,0.554527,0.330610,-0.230770,-0.545885,-0.148770,-0.110130,-0.000175,-0.000262,-0.035812
1976.744167,0.000000,0.000000,14.977921,-0.362598,34.980320,0.051331,0.000000,0.000000,0.000000,0.000000,0.554527,0.330610,-0.013937,-0.100162,-0.152143,-0.115614,-0.000163,-0.000287,-0.035812
1981.224156,0.000000,0.000000,15.094710,-0.358453,34.984465,0.051908,0.000000,0.000000,0.000000,0.000000,0.554527,0.330610,-0.332864,-0.596223,-0.155315,-0.121609,-0.000154,-0.000312,-0.035812
1985.681570,0.000000,0.000000,14.908914,-0.354298,34.988619,0.050409,0.000000,0.000000,0.000000,0.000000,0.577508,0.609714,0.825193,-0.681896,-0.158178,-0.128040,-0.000130,-0.000330,-0.031357
1990.110330,0.000000,0.000000,15.024630,-0.350135,34.992783,0.050924,0.000000,0.000000,0.000000,0.000000,0.577508,0.609714,0.778490,-0.711369,-0.160505,-0.134820,-0.000104,-0.000347,-0.031357
1994.528279,0.000000,0.000000,14.943357,-0.345962,34.996956,0.050085,0.000000,0.000000,0.000000,0.000000,0.577508,0.609714,0.722505,-0.733444,-0.162334,-0.141953,-0.000080,-0.000365,-0.031357
1998.901830,0.000000,0.000000,14.962038,-0.341780,35.001138,0.049892,0.000000,0.000000,0.000000,0.000000,0.577508,0.609714,0.676446,-0.758825,-0.163720,-0.149464,-0.000059,-0.000385,-0.031357
2003.253668,0.000000,0.000000,15.072873,-0.337588,35.005329,0.050293,0.000000,0.000000,0.000000,0.000000,0.577508,0.609714,1.118799,-1.064207,-0.164699,-0.157387,-0.000036,-0.000408,-0.031357
2007.577241,0.000000,0.000000,14.907416,-0.333388,35.009529,0.048791,0.000000,0.000000,0.000000,0.000000,0.471083,0.852239,0.097049,-0.535499,-0.165166,-0.165654,-0.000011,-0.000419,-0.026942
2011.853034,0.000000,0.000000,15.018671,-0.329179,35.013739,0.049092,0.000000,0.000000,0.000000,0.000000,0.471083,0.852239,0.318345,-0.077149,-0.165049,-0.174199,0.000023,-0.000434,-0.026942
2016.100082,0.000000,0.000000,15.038548,-0.324960,35.017957,0.048744,0.000000,0.000000,0.000000,0.000000,0.471083,0.852239,0.543127,0.388978,-0.164234,-0.183007,0.000059,-0.000445,-0.026942
2020.288198,0.000000,0.000000,14.974311,-0.320733,35.022184,0.047790,0.000000,0.000000,0.000000,0.000000,0.471083,0.852239,0.492626,0.363304,-0.162694,-0.191965,0.000094,-0.000452,-0.026942
2024.418037,0.000000,0.000000,15.000157,-0.316497,35.026420,0.047343,0.000000,0.000000,0.000000,0.000000,0.471083,0.852239,0.449897,0.341773,-0.160472,-0.201088,0.000127,-0.000461,-0.026942
2028.501983,0.000000,0.000000,15.110580,-0.312253,35.030664,0.047333,0.000000,0.000000,0.000000,0.000000,0.258466,1.058491,0.413750,0.324075,-0.157537,-0.210269,0.000165,-0.000458,-0.022635
2032.493155,0.000000,0.000000,15.057373,-0.308000,35.034917,0.046190,0.000000,0.000000,0.000000,0.000000,0.258466,1.058491,0.373897,0.300492,-0.153860,-0.219404,0.000201,-0.000457,-0.022635
2036.404141,0.000000,0.000000,15.009336,-0.303739,35.039179,0.044957,0.000000,0.000000,0.000000,0.000000,0.258466,1.058491,0.337484,0.277735,-0.149479,-0.228517,0.000236,-0.000456,-0.022635
2040.227881,0.000000,0.000000,14.966297,-0.299470,35.043448,0.043609,0.000000,0.000000,0.000000,0.000000,0.258466,1.058491,1.080823,0.480555,-0.144400,-0.237585,0.000274,-0.000452,-0.022635
2043.940131,0.000000,0.000000,14.929534,-0.295192,35.047725,0.042084,0.000000,0.000000,0.000000,0.000000,0.258466,1.058491,1.044412,0.458723,-0.138521,-0.246593,0.000315,-0.000451,-0.022635
2047.520595,0.000000,0.000000,14.899639,-0.290908,35.052010,0.040335,0.000000,0.000000,0.000000,0.000000,-0.051293,1.176566,1.302690,0.947302,-0.131901,-0.255400,0.000349,-0.000430,-0.018599
2050.937462,0.000000,0.000000,14.877909,-0.286616,35.056302,0.038246,0.000000,0.000000,0.000000,0.000000,-0.051293,1.176566,1.287524,0.934159,-0.124611,-0.263796,0.000382,-0.000410,-0.018599
2054.143898,0.000000,0.000000,14.866477,-0.282316,35.060601,0.035674,0.000000,0.000000,0.000000,0.000000,-0.051293,1.176566,1.275510,0.922934,-0.116665,-0.271797,0.000415,-0.000391,-0.018599
2057.080782,0.000000,0.000000,14.867794,-0.278011,35.064906,0.032366,0.000000,0.000000,0.000000,0.000000,-0.051293,1.176566,1.259720,0.911641,-0.108002,-0.279459,0.000453,-0.000376,-0.018599
2059.654459,0.000000,0.000000,14.885979,-0.273700,35.069218,0.027876,0.000000,0.000000,0.000000,0.000000,-0.051293,1.176566,1.247709,0.902655,-0.098579,-0.286829,0.000491,-0.000362,-0.018599
2061.714331,0.000000,0.000000,14.927880,-0.269384,35.073534,0.021366,0.000000,0.000000,0.000000,0.000000,-0.401033,1.177992,0.974539,0.381382,-0.088502,-0.293775,0.000518,-0.000333,-0.015277
2063.009059,0.000000,0.000000,15.004934,-0.265064,35.077853,0.011228,0.000000,0.000000,0.000000,0.000000,-0.401033,1.177992,0.982128,0.377580,-0.077822,-0.300064,0.000549,-0.000299,-0.015277
2063.124068,0.000000,0.000000,15.061748,-0.260743,35.082174,-0.003924,0.000000,0.000000,0.000000,0.000000,-0.401033,1.177992,0.987189,0.370840,-0.066521,-0.305671,0.000581,-0.000265,-0.015277
2061.866098,0.000000,0.000000,15.034677,-0.256423,35.086494,-0.016946,0.000000,0.000000,0.000000,0.000000,-0.401033,1.177992,0.985734,0.354797,-0.054597,-0.310605,0.000612,-0.000231,-0.015277
2059.626378,0.000000,0.000000,15.053044,-0.252107,35.090810,-0.025371,0.000000,0.000000,0.000000,0.000000,-0.401033,1.177992,0.987056,0.341187,-0.042050,-0.314882,0.000643,-0.000199,-0.015277
2056.751051,0.000000,0.000000,15.026298,-0.247796,35.095121,-0.030865,0.000000,0.000000,0.000000,0.000000,-0.762905,1.051362,1.007178,0.332724,-0.029070,-0.318414,0.000654,-0.000156,-0.015104
2053.434811,0.000000,0.000000,14.942772,-0.243492,35.099425,-0.034437,0.000000,0.000000,0.000000,0.000000,-0.762905,1.051362,1.023305,0.322562,-0.015850,-0.321092,0.000667,-0.000114,-0.015104
2049.804261,0.000000,0.000000,15.104194,-0.239196,35.103722,-0.038156,0.000000,0.000000,0.000000,0.000000,-0.762905,1.051362,1.056734,0.325680,-0.002363,-0.322926,0.000681,-0.000072,-0.015104
2045.930457,0.000000,0.000000,15.046005,-0.234907,35.108011,-0.040137,0.000000,0.000000,0.000000,0.000000,-0.762905,1.051362,1.075031,0.319111,0.011418,-0.323921,0.000696,-0.000030,-0.015104
2041.870043,0.000000,0.000000,14.995362,-0.230626,35.112291,-0.041661,0.000000,0.000000,0.000000,0.000000,-0.762905,1.051362,1.094065,0.313991,0.025478,-0.324157,0.000709,0.000005,-0.015104
2037.656330,0.000000,0.000000,14.950181,-0.226354,35.116563,-0.042859,0.000000,0.000000,0.000000,0.000000,-1.062947,0.788226,0.122865,0.868118,0.039694,-0.323629,0.000710,0.000048,-0.018530
2033.321237,0.000000,0.000000,14.909770,-0.222091,35.120826,-0.043822,0.000000,0.000000,0.000000,0.000000,-1.062947,0.788226,0.171152,0.869664,0.053857,-0.322197,0.000707,0.000094,-0.018530
2028.883985,0.000000,0.000000,14.955227,-0.217838,35.125080,-0.045101,0.000000,0.000000,0.000000,0.000000,-1.062947,0.788226,0.219030,0.879618,0.067992,-0.319842,0.000707,0.000140,-0.018530
2024.360253,0.000000,0.000000,15.006033,-0.213593,35.129324,-0.046277,0.000000,0.000000,0.000000,0.000000,-1.062947,0.788226,0.266232,0.891039,0.082148,-0.316556,0.000709,0.000187,-0.018530
2019.760433,0.000000,0.000000,15.061577,-0.209359,35.133559,-0.047376,0.000000,0.000000,0.000000,0.000000,-1.062947,0.788226,0.312814,0.903799,0.096341,-0.312392,0.000711,0.000227,-0.018530
2015.092394,0.000000,0.000000,15.121382,-0.205134,35.137784,-0.048417,0.000000,0.000000,0.000000,0.000000,-1.254697,0.449116,0.374191,0.922180,0.110414,-0.307416,0.000698,0.000269,-0.022892
2010.369972,0.000000,0.000000,14.923678,-0.200918,35.141999,-0.047735,0.000000,0.000000,0.000000,0.000000,-1.254697,0.449116,-0.053543,1.194164,0.124221,-0.301571,0.000683,0.000314,-0.022892
2005.606301,0.000000,0.000000,14.900264,-0.196713,35.146204,-0.048089,0.000000,0.000000,0.000000,0.000000,-1.254697,0.449116,0.013033,1.207928,0.137747,-0.294792,0.000671,0.000362,-0.022892
2000.792818,0.000000,0.000000,14.967558,-0.192518,35.150400,-0.048961,0.000000,0.000000,0.000000,0.000000,-1.254697,0.449116,0.296230,0.474132,0.151029,-0.287044,0.000656,0.000411,-0.022892
1995.941763,0.000000,0.000000,15.038909,-0.188333,35.154585,-0.049834,0.000000,0.000000,0.000000,0.000000,-1.254697,0.449116,0.091299,0.014169,0.163979,-0.278378,0.000639,0.000453,-0.022892
1991.049994,0.000000,0.000000,15.113633,-0.184158,35.158760,-0.050710,0.000000,0.000000,0.000000,0.000000,-1.341605,0.047335,-0.312411,0.320934,0.176455,-0.268885,0.000607,0.000494,-0.027668
1986.128869,0.000000,0.000000,14.907323,-0.179993,35.162924,-0.049665,0.000000,0.000000,0.000000,0.000000,-1.341605,0.047335,-0.222859,0.340864,0.188295,-0.258646,0.000577,0.000531,-0.027668
1981.189186,0.000000,0.000000,14.889357,-0.175839,35.167079,-0.049845,0.000000,0.000000,0.000000,0.000000,-1.341605,0.047335,-0.143171,0.369312,0.199576,-0.247648,0.000551,0.000570,-0.027668
1976.224341,0.000000,0.000000,14.970248,-0.171695,35.171222,-0.050665,0.000000,0.000000,0.000000,0.000000,-1.341605,0.047335,-0.068706,0.402665,0.210383,-0.235862,0.000530,0.000610,-0.027668
1971.222724,0.000000,0.000000,15.053574,-0.167561,35.175356,-0.051500,0.000000,0.000000,0.000000,0.000000,-1.341605,0.047335,-0.463886,0.710813,0.220717,-0.223238,0.000504,0.000652,-0.027668
1966.206458,0.000000,0.000000,14.834642,-0.163438,35.179479,-0.050244,0.000000,0.000000,0.000000,0.000000,-1.291576,-0.379831,-0.348866,0.734209,0.230286,-0.209898,0.000454,0.000684,-0.032698
1961.173610,0.000000,0.000000,15.025733,-0.159326,35.183591,-0.051765,0.000000,0.000000,0.000000,0.000000,-1.291576,-0.379831,-0.253906,0.785839,0.238882,-0.195883,0.000408,0.000719,-0.032698
1956.110250,0.000000,0.000000,14.904068,-0.155224,35.187693,-0.051130,0.000000,0.000000,0.000000,0.000000,-1.291576,-0.379831,-0.151265,0.815668,0.246603,-0.181165,0.000365,0.000752,-0.032698
1951.027172,0.000000,0.000000,14.886104,-0.151133,35.191785,-0.051185,0.000000,0.000000,0.000000,0.000000,-1.291576,-0.379831,-0.322442,0.389420,0.253501,-0.165798,0.000326,0.000784,-0.032698
1945.928970,0.000000,0.000000,14.978920,-0.147052,35.195865,-0.052017,0.000000,0.000000,0.000000,0.000000,-1.291576,-0.379831,-0.695005,0.700275,0.259633,-0.149804,0.000286,0.000815,-0.032698
1941.732334,2.499959,0.000000,12.009003,-0.142981,35.199936,-0.032020,-0.351677,-0.163684,-0.382631,-0.278570,-1.102069,-0.801104,0.184147,-0.249072,0.265321,-0.133590,0.000285,0.000804,-0.037919
1939.293535,4.678690,0.000000,9.134211,-0.138918,35.204000,-0.014233,-0.503194,-0.319825,-0.382631,-0.278570,-1.102069,-0.801104,-0.091596,-0.436715,0.270970,-0.117700,0.000279,0.000785,-0.037919
1938.383850,6.584371,0.000000,6.353350,-0.134857,35.208060,0.000802,-0.469172,-0.290192,-0.382631,-0.278570,-1.102069,-0.801104,-0.240789,-0.506016,0.276441,-0.102225,0.000266,0.000762,-0.037919
1938.740199,8.256884,0.000000,3.665070,-0.130797,35.212120,0.012873,-0.435483,-0.260676,-0.382631,-0.278570,-1.102069,-0.801104,-0.353131,-0.546045,0.281569,-0.087248,0.000245,0.000734,-0.037919
1940.081922,9.729448,0.000000,1.067895,-0.126736,35.216182,0.021915,-0.404387,-0.404387,-0.382631,-0.278570,-1.102069,-0.801104,-0.436610,-0.906966,0.286197,-0.072898,0.000218,0.000701,-0.037919
1942.134792,11.029893,0.000000,0.000000,-0.122670,35.220247,0.028407,-0.377644,-0.377644,-0.314628,-0.326599,-0.969930,-1.006990,-0.502417,-0.960938,0.290290,-0.059314,0.000191,0.000657,-0.039269
1944.765691,12.181656,0.000000,0.000000,-0.118600,35.224318,0.034530,-0.352068,-0.352068,-0.314628,-0.326599,-0.969930,-1.006990,-0.548232,-0.995434,0.293780,-0.046635,0.000158,0.000611,-0.039269
1947.955602,13.204555,0.000000,0.000000,-0.114523,35.228394,0.040454,-0.487840,-0.327886,-0.314628,-0.326599,-0.969930,-1.006990,-1.049197,-1.015587,0.296592,-0.034921,0.000122,0.000559,-0.039269
1951.680104,14.115409,0.000000,0.000000,-0.110439,35.232478,0.046056,-0.461230,-0.304590,-0.314628,-0.326599,-0.969930,-1.006990,-1.098810,-1.020404,0.298616,-0.024270,0.000080,0.000505,-0.039269
1955.909387,14.928558,0.000000,0.000000,-0.106347,35.236570,0.051315,-0.282703,-0.436169,-0.314628,-0.326599,-0.969930,-1.006990,-0.594876,-1.550615,0.299795,-0.014766,0.000036,0.000445,-0.039269
1960.414154,15.051507,0.000000,0.000000,-0.102246,35.240672,0.051917,-0.114756,-0.114756,-0.228928,-0.239984,-0.802622,-0.841656,-0.023234,-0.425201,0.300166,-0.006335,0.000002,0.000399,-0.036235
1964.908662,14.862304,0.000000,0.000000,-0.098135,35.244782,0.050404,-0.100998,-0.100998,-0.228928,-0.239984,-0.802622,-0.841656,0.022138,-0.369788,0.299868,0.001149,-0.000033,0.000350,-0.036235
1969.364618,14.983845,0.000000,0.000000,-0.094015,35.248903,0.050995,-0.087492,-0.087492,-0.228928,-0.239984,-0.802622,-0.841656,0.060059,-0.322130,0.298834,0.007665,-0.000070,0.000302,-0.036235
1973.814239,15.099718,0.000000,0.000000,-0.089885,35.253032,0.051526,-0.075232,-0.075232,-0.228928,-0.239984,-0.802622,-0.841656,0.095309,-0.277352,0.297082,0.013263,-0.000105,0.000258,-0.036235
1978.235092,14.922546,0.000000,0.000000,-0.085746,35.257171,0.050053,-0.064090,-0.203508,-0.228928,-0.239984,-0.802622,-0.841656,0.136752,-0.778613,0.294647,0.017973,-0.000138,0.000211,-0.036235
1982.624950,15.037757,0.000000,0.000000,-0.081598,35.261319,0.050521,-0.057029,-0.193962,-0.130274,-0.134074,-0.511158,-0.526234,0.154590,-0.758752,0.291719,0.021949,-0.000156,0.000185,-0.031836
1986.997368,14.962105,0.000000,0.000000,-0.077441,35.265476,0.049680,-0.050577,-0.185122,-0.130274,-0.134074,-0.511158,-0.526234,0.173629,-0.730749,0.288449,0.025416,-0.000172,0.000161,-0.031836
1991.323737,14.983426,0.000000,0.000000,-0.073275,35.269642,0.049453,-0.044674,-0.176923,-0.130274,-0.134074,-0.511158,-0.526234,0.189684,-0.709550,0.284855,0.028402,-0.000188,0.000137,-0.031836
1995.625058,15.094457,0.000000,0.000000,-0.069100,35.273818,0.049774,-0.039266,-0.169309,-0.130274,-0.134074,-0.511158,-0.526234,0.203342,-0.694335,0.280954,0.030929,-0.000203,0.000115,-0.031836
1999.882287,14.937746,0.000000,0.000000,-0.064915,35.278002,0.048298,-0.161758,-0.161758,-0.130274,-0.134074,-0.511158,-0.526234,-0.338511,-0.672425,0.276737,0.032957,-0.000220,0.000086,-0.031836
2004.095486,15.049682,0.000000,0.000000,-0.060722,35.282195,0.048511,-0.156504,-0.156504,-0.065488,-0.066857,-0.283882,-0.289877,-0.339437,-0.666915,0.272260,0.034566,-0.000226,0.000073,-0.027506
2008.267434,14.901475,0.000000,0.000000,-0.056520,35.286397,0.046992,-0.151585,-0.151585,-0.065488,-0.066857,-0.283882,-0.289877,-0.329145,-0.650115,0.267658,0.035882,-0.000232,0.000057,-0.027506
2012.354321,15.101645,0.000000,0.000000,-0.052309,35.290608,0.047600,-0.145749,-0.145749,-0.065488,-0.066857,-0.283882,-0.289877,-0.329799,-0.644829,0.262867,0.036817,-0.000245,0.000038,-0.027506
2016.390146,14.963702,0.000000,0.000000,-0.048090,35.294827,0.045988,-0.140303,-0.140303,-0.065488,-0.066857,-0.283882,-0.289877,-0.316490,-0.625269,0.257819,0.037383,-0.000258,0.000020,-0.027506
2020.348837,14.833337,0.000000,0.000000,-0.043863,35.299054,0.044342,-0.135218,-0.135218,-0.065488,-0.066857,-0.283882,-0.289877,-0.304828,-0.607491,0.252520,0.037594,-0.000270,0.000003,-0.027506
2024.212073,15.035635,0.000000,0.000000,-0.039627,35.303290,0.044538,-0.132716,-0.132716,-0.029744,-0.030390,-0.140868,-0.143942,-0.318968,-0.616602,0.247136,0.037628,-0.000268,0.000001,-0.023352
2027.972500,15.077279,0.000000,0.000000,-0.035384,35.307534,0.043566,-0.130356,-0.130356,-0.029744,-0.030390,-0.140868,-0.143942,-0.326355,-0.618873,0.241799,0.037630,-0.000266,-0.000001,-0.023352
2031.613521,15.044210,0.000000,0.000000,-0.031132,35.311785,0.041910,-0.013348,-0.127223,-0.029744,-0.030390,-0.140868,-0.143942,0.253751,-0.600658,0.236470,0.037511,-0.000270,-0.000010,-0.023352
2035.107509,15.018702,0.000000,0.000000,-0.026873,35.316044,0.039976,-0.011652,-0.124141,-0.029744,-0.030390,-0.140868,-0.143942,0.255232,-0.594574,0.231043,0.037214,-0.000275,-0.000018,-0.023352
2038.421846,15.001849,0.000000,0.000000,-0.022607,35.320310,0.037637,-0.010076,-0.121277,-0.029744,-0.030390,-0.140868,-0.143942,0.256220,-0.589502,0.225510,0.036747,-0.000281,-0.000027,-0.023352
2041.498966,14.996502,0.000000,0.000000,-0.018335,35.324583,0.034701,-0.009606,-0.119627,-0.008849,-0.011664,-0.044928,-0.059997,0.251672,-0.590849,0.219935,0.036209,-0.000278,-0.000027,-0.019622
2044.266672,15.005629,0.000000,0.000000,-0.014056,35.328862,0.030832,-0.009171,-0.118143,-0.008849,-0.011664,-0.044928,-0.059997,0.247102,-0.592981,0.214399,0.035665,-0.000277,-0.000027,-0.019622
2046.612500,15.033933,0.000000,0.000000,-0.009772,35.333146,0.025427,-0.008770,-0.116856,-0.008849,-0.011664,-0.044928,-0.059997,0.242520,-0.596028,0.208894,0.035115,-0.000275,-0.000028,-0.019622
2048.342558,15.090468,0.000000,0.000000,-0.005483,35.337434,0.017326,-0.008406,-0.115825,-0.008849,-0.011664,-0.044928,-0.059997,0.237952,-0.600151,0.203414,0.034561,-0.000274,-0.000028,-0.019622
2049.127866,14.893643,0.000000,0.000000,-0.001192,35.341725,0.004319,-0.008082,-0.115157,-0.008849,-0.011664,-0.044928,-0.059997,0.233930,-0.592589,0.197955,0.034003,-0.000273,-0.000028,-0.019622
2048.565684,15.057378,0.000000,0.000000,0.003099,35.346017,-0.010804,-0.008740,-0.115919,0.003140,-0.004582,0.018334,-0.026042,0.222657,-0.603439,0.192596,0.033444,-0.000265,-0.000028,-0.017334
2046.791922,14.978608,0.000000,0.000000,0.007388,35.350305,-0.021133,-0.009414,-0.117096,0.003140,-0.004582,0.018334,-0.026042,0.211615,-0.601974,0.187395,0.032883,-0.000257,-0.000028,-0.017334
2044.223853,14.935506,0.000000,0.000000,0.011672,35.354589,-0.027760,-0.010099,-0.118554,0.003140,-0.004582,0.018334,-0.026042,0.200962,-0.601404,0.182343,0.032315,-0.000250,-0.000029,-0.017334
2041.127035,15.067952,0.000000,0.000000,0.015950,35.358868,-0.032989,-0.010794,-0.120213,0.003140,-0.004582,0.018334,-0.026042,0.190215,-0.608212,0.177428,0.031734,-0.000244,-0.000029,-0.017334
2037.664548,14.991438,0.000000,0.000000,0.020221,35.363139,-0.036060,-0.011498,-0.122026,0.003140,-0.004582,0.018334,-0.026042,0.180324,-0.605976,0.172640,0.031138,-0.000238,-0.000030,-0.017334
2033.917957,14.925244,0.000000,0.000000,0.024485,35.367402,-0.038300,-0.012212,-0.123967,0.006595,-0.003329,0.035376,-0.018508,0.170720,-0.604192,0.167968,0.030522,-0.000232,-0.000031,-0.019513
2029.955513,14.945544,0.000000,0.000000,0.028740,35.371658,-0.040413,-0.012935,-0.126020,0.006595,-0.003329,0.035376,-0.018508,0.161108,-0.606162,0.163402,0.029882,-0.000227,-0.000033,-0.019513
2025.823572,14.974102,0.000000,0.000000,0.032987,35.375905,-0.042188,-0.013667,-0.128174,0.006595,-0.003329,0.035376,-0.018508,0.151694,-0.608516,0.158933,0.029214,-0.000222,-0.000034,-0.019513
2021.559918,15.010228,0.000000,0.000000,0.037226,35.380143,-0.043728,-0.014410,-0.130425,0.006595,-0.003329,0.035376,-0.018508,0.142461,-0.611219,0.154551,0.028514,-0.000218,-0.000036,-0.019513
2017.182050,14.889378,0.000000,0.000000,0.041455,35.384372,-0.044125,-0.015164,-0.132767,0.006595,-0.003329,0.035376,-0.018508,0.134065,-0.607160,0.150247,0.027778,-0.000215,-0.000038,-0.019513
2012.711232,14.935180,0.000000,0.000000,0.045675,35.388592,-0.045334,-0.015928,-0.135199,0.007442,-0.000754,0.036341,-0.004353,0.125193,-0.610314,0.146011,0.027003,-0.000211,-0.000040,-0.023558
2008.160498,14.986017,0.000000,0.000000,0.049885,35.392802,-0.046453,-0.016705,-0.137721,0.007442,-0.000754,0.036341,-0.004353,0.116460,-0.613697,0.141834,0.026185,-0.000209,-0.000042,-0.023558
2003.538422,15.041346,0.000000,0.000000,0.054086,35.397003,-0.047505,-0.017494,-0.140333,0.007442,-0.000754,0.036341,-0.004353,0.107856,-0.617282,0.137709,0.025321,-0.000206,-0.000044,-0.023558
